# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
295		1823		31716		3323
296		1823		31716		3323
297		1823		31716		3323
298		1823		31716		3323
299		1823		31716		3323
300		1823		31716		3323
301		1823		31716		3323
302		1823		31716		3323
303		1823		31716		3323
304		1823		31716		3323
305		1823		31716		3323
306		1823		31716		3323
307		1823		31716		3323
308		1823		31716		3323
309		1823		31716		3323
310		1823		31716		3323
311		1823		31716		3323
312		1823		31716		3323
313		1823		31716		3323
314		1823		31716		3323
315		1823		31716		3323
316		1823		31716		3323
317		1823		31716		3323
318		1823		31716		3323
319		1823		31716		3323
320		1823		31716		3323
321		1823		31716		3323
322		1823		31716		3323
323		1823		31716		3323
324		1823		31716		3323
325		1823		31716		3323
326		1823		31716		3323
327		1823		31716		3323
328		1823		31716		3323
329		1823		31716		3323
330		1823		31716		3323
331		1823		31716		3323
332		1823		31716		3323
333		1823		31716		3323
334		1823		31716		3323
335		1823		31716		3323
336		1823		31716		3323
337		1823		31716		3323
338		1823		31716		3323
339		1823		31716		3323
340		1823		31716		3323
341		1823		31716		3323
342		1823		31716		3323
343		1823		31716		3323
344		1823		31716		3323
345		1823		31716		3323
346		1823		31716		3323
347		1823		31716		3323
348		1823		31716		3323
349		1823		31716		3323
350		1823		31716		3323
351		1823		31716		3323
352		1823		31716		3323
353		1823		31716		3323
354		1823		31716		3323
355		1823		31716		3323
356		1823		31716		3323
357		1823		31716		3323
358		1823		31716		3323
359		1823		31716		3323
360		1823		31716		3323
361		1823		31716		3323
362		1823		31716		3323
363		1823		31716		3323
364		1823		31716		3323
365		1823		31716		3323
366		1823		31716		3323
367		1823		31716		3323
368		1823		31716		3323
369		1823		31716		3323
370		1823		31716		3323
371		1823		31716		3323
372		1823		31716		3323
373		1823		31716		3323
374		1823		31716		3323
375		1823		31716		3323
376		1823		31716		3323
377		1823		31716		3323
378		1823		31716		3323
379		1823		31716		3323
380		1823		31716		3323
381		1823		31716		3323
382		1823		31716		3323
383		1823		31716		3323
384		1823		31716		3323
385		1823		31716		3323
386		1823		31716		3323
387		1823		31716		3323
388		1823		31716		3323
389		1823		31716		3323
390		1823		31716		3323
391		1823		31716		3323
392		1823		31716		3323
393		1823		31716		3323
394		1823		31716		3323
395		1823		31716		3323
396		1823		31716		3323
397		1823		31716		3323
398		1823		31716		3323
399		1823		31716		3323
400		1823		31716		3323
401		1823		31716		3323
402		1823		31716		3323
403		1823		31716		3323
404		1823		31716		3323
405		1823		31716		3323
406		1823		31716		3323
407		1823		31716		3323
408		1823		31716		3323
409		1823		31716		3323
410		1823		31716		3323
411		1823		31716		3323
412		1823		31716		3323
413		1823		31716		3323
414		1823		31716		3323
415		1823		31716		3323
416		1823		31716		3323
417		1823		31716		3323
418		1823		31716		3323
419		1823		31716		3323
420		1823		31716		3323
421		1823		31716		3323
422		1823		31716		3323
423		1823		31716		3323
424		1823		31716		3323
425		1823		31716		3323
426		1823		31716		3323
427		1823		31716		3323
428		1823		31716		3323
429		1823		31716		3323
430		1823		31716		3323
431		1823		31716		3323
432		1823		31716		3323
433		1823		31716		3323
434		1823		31716		3323
435		1823		31716		3323
436		1823		31716		3323
437		1823		31716		3323
438		1823		31716		3323
439		1823		31716		3323
440		1823		31716		3323
441		1823		31716		3323
442		1823		31716		3323
443		1823		31716		3323
444		1823		31716		3323
445		1823		31716		3323
446		1823		31716		3323
447		1823		31716		3323
448		1823		31716		3323
449		1823		31716		3323
450		1823		31716		3323
451		1823		31716		3323
452		1823		31716		3323
453		1823		31716		3323
454		1823		31716		3323
455		1823		31716		3323
456		1823		31716		3323
457		1823		31716		3323
458		1823		31716		3323
459		1823		31716		3323
460		1823		31716		3323
461		1823		31716		3323
462		1823		31716		3323
463		1823		31716		3323
464		1823		31716		3323
465		1823		31716		3323
466		1823		31716		3323
467		1823		31716		3323
468		1823		31716		3323
469		1823		31716		3323
470		1823		31716		3323
471		1823		31716		3323
472		1823		31716		3323
473		1823		31716		3323
474		1823		31716		3323
475		1823		31716		3323
476		1823		31716		3323
477		1823		31716		3323
478		1823		31716		3323
479		1823		31716		3323
480		1823		31716		3323
481		1823		31716		3323
482		1823		31716		3323
483		1823		31716		3323
484		1823		31716		3323
485		1823		31716		3323
486		1823		31716		3323
487		1823		31716		3323
488		1823		31716		3323
489		1823		31716		3323
490		1823		31716		3323
491		1823		31716		3323
492		1823		31716		3323
493		1823		31716		3323
494		1823		31716		3323
495		1823		31716		3323
496		1823		31716		3323
497		1823		31716		3323
498		1823		31716		3323
499		1823		31716		3323
500		1823		31716		3323
501		1823		31716		3323
502		1823		31716		3323
503		1823		31716		3323
504		1823		31716		3323
505		1823		31716		3323
506		1823		31716		3323
507		1823		31716		3323
508		1823		31716		3323
509		1823		31716		3323
510		1823		31716		3323
511		1823		31716		3323
512		1823		31716		3323
513		1823		31716		3323
514		1823		31716		3323
515		1823		31716		3323
516		1823		31716		3323
517		1823		31716		3323
518		1823		31716		3323
519		1823		31716		3323
520		1823		31716		3323
521		1823		31716		3323
522		1823		31716		3323
523		1823		31716		3323
524		1823		31716		3323
525		1823		31716		3323
526		1823		31716		3323
527		1823		31716		3323
528		1823		31716		3323
529		1823		31716		3323
530		1823		31716		3323
531		1823		31716		3323
532		1823		31716		3323
533		1823		31716		3323
534		1823		31716		3323
535		1823		31716		3323
536		1823		31716		3323
537		1823		31716		3323
538		1823		31716		3323
539		1823		31716		3323
540		1823		31716		3323
541		1823		31716		3323
542		1823		31716		3323
543		1823		31716		3323
544		1823		31716		3323
545		1823		31716		3323
546		1823		31716		3323
547		1823		31716		3323
548		1823		31716		3323
549		1823		31716		3323
550		1823		31716		3323
551		1823		31716		3323
552		1823		31716		3323
553		1823		31716		3323
554		1823		31716		3323
555		1823		31716		3323
556		1823		31716		3323
557		1823		31716		3323
558		1823		31716		3323
559		1823		31716		3323
560		1823		31716		3323
561		1823		31716		3323
562		1823		31716		3323
563		1823		31716		3323
564		1823		31716		3323
565		1823		31716		3323
566		1823		31716		3323
567		1823		31716		3323
568		1823		31716		3323
569		1823		31716		3323
570		1823		31716		3323
571		1823		31716		3323
572		1823		31716		3323
573		1823		31716		3323
574		1823		31716		3323
575		1823		31716		3323
576		1823		31716		3323
577		1823		31716		3323
578		1823		31716		3323
579		1823		31716		3323
580		1823		31716		3323
581		1823		31716		3323
582		1823		31716		3323
583		1823		31716		3323
584		1823		31716		3323
585		1823		31716		3323
586		1823		31716		3323
587		1823		31716		3323
588		1823		31716		3323
589		1823		31716		3323
590		1823		31716		3323
591		1823		31716		3323
592		1823		31716		3323
593		1823		31716		3323
594		1823		31716		3323
595		1823		31716		3323
596		1823		31716		3323
597		1823		31716		3323
598		1823		31716		3323
599		1823		31716		3323
600		1823		31716		3323
601		1823		31716		3323
602		1823		31716		3323
603		1823		31716		3323
604		1823		31716		3323
605		1823		31716		3323
606		1823		31716		3323
607		1823		31716		3323
608		1823		31716		3323
609		1823		31716		3323
610		1823		31716		3323
611		1823		31716		3323
612		1823		31716		3323
613		1823		31716		3323
614		1823		31716		3323
615		1823		31716		3323
616		1823		31716		3323
617		1823		31716		3323
618		1823		31716		3323
619		1823		31716		3323
620		1823		31716		3323
621		1823		31716		3323
622		1823		31716		3323
623		1823		31716		3323
624		1823		31716		3323
625		1823		31716		3323
626		1823		31716		3323
627		1823		31716		3323
628		1823		31716		3323
629		1823		31716		3323
630		1823		31716		3323
631		1823		31716		3323
632		1823		31716		3323
633		1823		31716		3323
634		1823		31716		3323
635		1823		31716		3323
636		1823		31716		3323
637		1823		31716		3323
638		1823		31716		3323
639		1823		31716		3323
640		1823		31716		3323
641		1823		31716		3323
642		1823		31716		3323
643		1823		31716		3323
644		1823		31716		3323
645		1823		31716		3323
646		1823		31716		3323
647		1823		31716		3323
648		1823		31716		3323
649		1823		31716		3323
650		1823		31716		3323
651		1823		31716		3323
652		1823		31716		3323
653		1823		31716		3323
654		1823		31716		3323
655		1823		31716		3323
656		1823		31716		3323
657		1823		31716		3323
658		1823		31716		3323
659		1823		31716		3323
660		1823		31716		3323
661		1823		31716		3323
662		1823		31716		3323
663		1823		31716		3323
664		1823		31716		3323
665		1823		31716		3323
666		1823		31716		3323
667		1823		31716		3323
668		1823		31716		3323
669		1823		31716		3323
670		1823		31716		3323
671		1823		31716		3323
672		1823		31716		3323
673		1823		31716		3323
674		1823		31716		3323
675		1823		31716		3323
676		1823		31716		3323
677		1823		31716		3323
678		1823		31716		3323
679		1823		31716		3323
680		1823		31716		3323
681		1823		31716		3323
682		1823		31716		3323
683		1823		31716		3323
684		1823		31716		3323
685		1823		31716		3323
686		1823		31716		3323
687		1823		31716		3323
688		1823		31716		3323
689		1823		31716		3323
690		1823		31716		3323
691		1823		31716		3323
692		1823		31716		3323
693		1823		31716		3323
694		1823		31716		3323
695		1823		31716		3323
696		1823		31716		3323
697		1823		31716		3323
698		1823		31716		3323
699		1823		31716		3323
700		1823		31716		3323
701		1823		31716		3323
702		1823		31716		3323
703		1823		31716		3323
704		1823		31716		3323
705		1823		31716		3323
706		1823		31716		3323
707		1823		31716		3323
708		1823		31716		3323
709		1823		31716		3323
710		1823		31716		3323
711		1823		31716		3323
712		1823		31716		3323
713		1823		31716		3323
714		1823		31716		3323
715		1823		31716		3323
716		1823		31716		3323
717		1823		31716		3323
718		1823		31716		3323
719		1823		31716		3323
720		1823		31716		3323
721		1823		31716		3323
722		1823		31716		3323
723		1823		31716		3323
724		1823		31716		3323
725		1823		31716		3323
726		1823		31716		3323
727		1823		31716		3323
728		1823		31716		3323
729		1823		31716		3323
730		1823		31716		3323
731		1823		31716		3323
732		1823		31716		3323
733		1823		31716		3323
734		1823		31716		3323
735		1823		31716		3323
736		1823		31716		3323
737		1823		31716		3323
738		1823		31716		3323
739		1823		31716		3323
740		1823		31716		3323
741		1823		31716		3323
742		1823		31716		3323
743		1823		31716		3323
744		1823		31716		3323
745		1823		31716		3323
746		1823		31716		3323
747		1823		31716		3323
748		1823		31716		3323
749		1823		31716		3323
750		1823		31716		3323
751		1823		31716		3323
752		1823		31716		3323
753		1823		31716		3323
754		1823		31716		3323
755		1823		31716		3323
756		1823		31716		3323
757		1823		31716		3323
758		1823		31716		3323
759		1823		31716		3323
760		1823		31716		3323
761		1823		31716		3323
762		1823		31716		3323
763		1823		31716		3323
764		1823		31716		3323
765		1823		31716		3323
766		1823		31716		3323
767		1823		31716		3323
768		1823		31716		3323
769		1823		31716		3323
770		1823		31716		3323
771		1823		31716		3323
772		1823		31716		3323
773		1823		31716		3323
774		1823		31716		3323
775		1823		31716		3323
776		1823		31716		3323
777		1823		31716		3323
778		1823		31716		3323
779		1823		31716		3323
780		1823		31716		3323
781		1823		31716		3323
782		1823		31716		3323
783		1823		31716		3323
784		1823		31716		3323
785		1823		31716		3323
786		1823		31716		3323
787		1823		31716		3323
788		1823		31716		3323
789		1823		31716		3323
790		1823		31716		3323
791		1823		31716		3323
792		1823		31716		3323
793		1823		31716		3323
794		1823		31716		3323
795		1823		31716		3323
796		1823		31716		3323
797		1823		31716		3323
798		1823		31716		3323
799		1823		31716		3323
800		1823		31716		3323
801		1823		31716		3323
802		1823		31716		3323
803		1823		31716		3323
804		1823		31716		3323
805		1823		31716		3323
806		1823		31716		3323
807		1823		31716		3323
808		1823		31716		3323
809		1823		31716		3323
810		1823		31716		3323
811		1823		31716		3323
812		1823		31716		3323
813		1823		31716		3323
814		1823		31716		3323
815		1823		31716		3323
816		1823		31716		3323
817		1823		31716		3323
818		1823		31716		3323
819		1823		31716		3323
820		1823		31716		3323
821		1823		31716		3323
822		1823		31716		3323
823		1823		31716		3323
824		1823		31716		3323
825		1823		31716		3323
826		1823		31716		3323
827		1823		31716		3323
828		1823		31716		3323
829		1823		31716		3323
830		1823		31716		3323
831		1823		31716		3323
832		1823		31716		3323
833		1823		31716		3323
834		1823		31716		3323
835		1823		31716		3323
836		1823		31716		3323
837		1823		31716		3323
838		1823		31716		3323
839		1823		31716		3323
840		1823		31716		3323
841		1823		31716		3323
842		1823		31716		3323
843		1823		31716		3323
844		1823		31716		3323
845		1823		31716		3323
846		1823		31716		3323
847		1823		31716		3323
848		1823		31716		3323
849		1823		31716		3323
850		1823		31716		3323
851		1823		31716		3323
852		1823		31716		3323
853		1823		31716		3323
854		1823		31716		3323
855		1823		31716		3323
856		1823		31716		3323
857		1823		31716		3323
858		1823		31716		3323
859		1823		31716		3323
860		1823		31716		3323
861		1823		31716		3323
862		1823		31716		3323
863		1823		31716		3323
864		1823		31716		3323
865		1823		31716		3323
866		1823		31716		3323
867		1823		31716		3323
868		1823		31716		3323
869		1823		31716		3323
870		1823		31716		3323
871		1823		31716		3323
872		1823		31716		3323
873		1823		31716		3323
874		1823		31716		3323
875		1823		31716		3323
876		1823		31716		3323
877		1823		31716		3323
878		1823		31716		3323
879		1823		31716		3323
880		1823		31716		3323
881		1823		31716		3323
882		1823		31716		3323
883		1823		31716		3323
884		1823		31716		3323
885		1823		31716		3323
886		1823		31716		3323
887		1823		31716		3323
888		1823		31716		3323
889		1823		31716		3323
890		1823		31716		3323
891		1823		31716		3323
892		1823		31716		3323
893		1823		31716		3323
894		1823		31716		3323
895		1823		31716		3323
896		1823		31716		3323
897		1823		31716		3323
898		1823		31716		3323
899		1823		31716		3323
900		1823		31716		3323
901		1823		31716		3323
902		1823		31716		3323
903		1823		31716		3323
904		1823		31716		3323
905		1823		31716		3323
906		1823		31716		3323
907		1823		31716		3323
908		1823		31716		3323
909		1823		31716		3323
910		1823		31716		3323
911		1823		31716		3323
912		1823		31716		3323
913		1823		31716		3323
914		1823		31716		3323
915		1823		31716		3323
916		1823		31716		3323
917		1823		31716		3323
918		1823		31716		3323
919		1823		31716		3323
920		1823		31716		3323
921		1823		31716		3323
922		1823		31716		3323
923		1823		31716		3323
924		1823		31716		3323
925		1823		31716		3323
926		1823		31716		3323
927		1823		31716		3323
928		1823		31716		3323
929		1823		31716		3323
930		1823		31716		3323
931		1823		31716		3323
932		1823		31716		3323
933		1823		31716		3323
934		1823		31716		3323
935		1823		31716		3323
936		1823		31716		3323
937		1823		31716		3323
938		1823		31716		3323
939		1823		31716		3323
940		1823		31716		3323
941		1823		31716		3323
942		1823		31716		3323
943		1823		31716		3323
944		1823		31716		3323
945		1823		31716		3323
946		1823		31716		3323
947		1823		31716		3323
948		1823		31716		3323
949		1823		31716		3323
950		1823		31716		3323
951		1823		31716		3323
952		1823		31716		3323
953		1823		31716		3323
954		1823		31716		3323
955		1823		31716		3323
956		1823		31716		3323
957		1823		31716		3323
958		1823		31716		3323
959		1823		31716		3323
960		1823		31716		3323
961		1823		31716		3323
962		1823		31716		3323
963		1823		31716		3323
964		1823		31716		3323
965		1823		31716		3323
966		1823		31716		3323
967		1823		31716		3323
968		1823		31716		3323
969		1823		31716		3323
970		1823		31716		3323
971		1823		31716		3323
972		1823		31716		3323
973		1823		31716		3323
974		1823		31716		3323
975		1823		31716		3323
976		1823		31716		3323
977		1823		31716		3323
978		1823		31716		3323
979		1823		31716		3323
980		1823		31716		3323
981		1823		31716		3323
982		1823		31716		3323
983		1823		31716		3323
984		1823		31716		3323
985		1823		31716		3323
986		1823		31716		3323
987		1823		31716		3323
988		1823		31716		3323
989		1823		31716		3323
990		1823		31716		3323
991		1823		31716		3323
992		1823		31716		3323
993		1823		31716		3323
994		1823		31716		3323
995		1823		31716		3323
996		1823		31716		3323
997		1823		31716		3323
998		1823		31716		3323
999		1823		31716		3323
