# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8701		4544		3020
1		7810		8936		3078
2		7199		13229		3138
3		6739		17461		3202
4		6372		21564		3211
5		5996		25702		3211
6		5700		29778		3173
7		5456		33788		3214
8		5244		37764		3179
9		5076		41740		3231
10		4882		45740		3226
11		4801		49722		3239
12		4624		53614		3269
13		4525		57523		3270
14		4326		61418		3248
15		4218		65260		3246
16		4131		69121		3265
17		4018		72944		3250
18		3987		76781		3291
19		3944		80578		3239
20		3881		84429		3243
21		3782		88241		3263
22		3703		92043		3273
23		3594		95806		3291
24		3578		99526		3272
25		3513		103266		3248
26		3485		106959		3266
27		3440		110653		3276
28		3426		114418		3265
29		3372		118097		3272
30		3302		121795		3291
31		3279		125429		3293
32		3233		129057		3299
33		3212		132647		3287
34		3217		136285		3296
35		3141		139871		3280
36		3152		143439		3273
37		3169		146945		3292
38		3117		150469		3282
39		3086		154024		3277
40		3076		157591		3292
41		3086		161123		3275
42		3004		164616		3284
43		2929		168107		3295
44		2918		171585		3296
45		2919		175025		3285
46		2892		178458		3285
47		2841		181846		3286
48		2843		185238		3277
49		2834		188616		3292
50		2746		191960		3287
51		2736		195272		3300
52		2713		198627		3299
53		2690		201934		3279
54		2680		205168		3286
55		2681		208462		3292
56		2648		211746		3300
57		2598		214968		3302
58		2613		218175		3308
59		2598		221403		3310
60		2605		224660		3312
61		2602		227782		3322
62		2584		230920		3319
63		2545		234066		3312
64		2553		237188		3314
65		2553		240301		3325
66		2520		243418		3331
67		2521		246507		3349
68		2493		249566		3341
69		2461		252557		3333
70		2434		255551		3321
71		2448		258533		3324
72		2450		261497		3321
73		2407		264390		3309
74		2400		267265		3313
75		2397		270124		3327
76		2385		273006		3312
77		2404		275833		3306
78		2380		278653		3329
79		2355		281385		3319
80		2384		284193		3313
81		2360		286915		3321
82		2373		289666		3317
83		2368		292357		3310
84		2349		295004		3325
85		2335		297611		3327
86		2332		300264		3328
87		2346		302862		3319
88		2285		305445		3331
89		2295		307964		3339
90		2266		310535		3330
91		2226		313074		3351
92		2242		315563		3327
93		2232		317978		3334
94		2208		320378		3341
95		2204		322767		3348
96		2199		325068		3338
97		2185		327405		3339
98		2173		329669		3333
99		2152		331931		3343
100		2138		334173		3313
101		2142		336286		3327
102		2115		338438		3313
103		2127		340531		3325
104		2124		342606		3320
105		2118		344667		3324
106		2105		346733		3324
107		2077		348687		3312
108		2069		350620		3325
109		2068		352511		3322
110		2053		354397		3339
111		2049		356293		3333
112		2051		358095		3325
113		2050		359883		3323
114		2047		361589		3332
115		2047		363333		3333
116		2024		365016		3335
117		1984		366661		3342
118		1955		368191		3341
119		1971		369758		3344
120		1956		371315		3341
121		1938		372763		3329
122		1919		374237		3335
123		1925		375620		3330
124		1930		376934		3336
125		1930		378249		3343
126		1937		379512		3343
127		1916		380721		3351
128		1904		381902		3347
129		1902		383068		3338
130		1904		384219		3343
131		1900		385282		3344
132		1897		386327		3347
133		1897		387380		3336
134		1889		388362		3348
135		1886		389260		3344
136		1860		390162		3347
137		1861		390985		3347
138		1842		391779		3347
139		1834		392589		3350
140		1837		393297		3340
141		1830		393978		3342
142		1831		394634		3347
143		1830		395272		3347
144		1830		395826		3336
145		1825		396448		3339
146		1833		397003		3328
147		1816		397547		3334
148		1810		398051		3341
149		1806		398524		3335
150		1797		398990		3340
151		1801		399391		3331
152		1796		399740		3336
153		1789		400070		3344
154		1786		400402		3346
155		1772		400733		3340
156		1759		400989		3339
157		1758		401229		3344
158		1759		401419		3342
159		1755		401628		3347
160		1748		401815		3340
161		1748		401991		3347
162		1746		402122		3341
163		1740		402261		3338
164		1737		402387		3349
165		1736		402504		3345
166		1742		402596		3349
167		1733		402705		3348
168		1739		402810		3344
169		1724		402878		3345
170		1727		402958		3349
171		1731		403025		3345
172		1729		403089		3348
173		1726		403153		3350
174		1720		403206		3348
175		1709		403259		3350
176		1697		403307		3353
177		1695		403340		3355
178		1688		403365		3351
179		1689		403390		3352
180		1687		403414		3352
181		1684		403447		3354
182		1684		403485		3353
183		1681		403524		3357
184		1681		403566		3352
185		1676		403592		3353
186		1671		403628		3357
187		1669		403657		3352
188		1669		403681		3352
189		1662		403724		3351
190		1667		403746		3352
191		1663		403774		3352
192		1652		403822		3352
193		1657		403855		3351
194		1650		403883		3353
195		1646		403907		3355
196		1644		403934		3353
197		1641		403954		3357
198		1631		403982		3353
199		1632		404006		3358
200		1628		404026		3356
201		1626		404049		3355
202		1628		404066		3351
203		1630		404077		3357
204		1627		404094		3355
205		1625		404112		3358
206		1631		404145		3352
207		1626		404179		3348
208		1614		404212		3349
209		1611		404226		3351
210		1610		404241		3351
211		1604		404254		3353
212		1600		404264		3355
213		1598		404279		3352
214		1593		404294		3355
215		1587		404308		3354
216		1588		404314		3356
217		1583		404319		3355
218		1583		404326		3357
219		1586		404342		3351
220		1584		404362		3353
221		1585		404371		3352
222		1588		404381		3356
223		1584		404396		3353
224		1586		404415		3353
225		1589		404434		3351
226		1591		404463		3351
227		1587		404490		3354
228		1588		404500		3350
229		1587		404525		3352
230		1586		404547		3352
231		1587		404562		3351
232		1582		404594		3347
233		1579		404615		3345
234		1579		404631		3349
235		1579		404649		3354
236		1575		404671		3348
237		1573		404686		3352
238		1570		404698		3355
239		1570		404707		3353
240		1574		404714		3354
241		1576		404726		3353
242		1568		404735		3351
243		1565		404740		3355
244		1566		404744		3355
245		1563		404748		3357
246		1564		404753		3357
247		1564		404758		3359
248		1562		404762		3355
249		1562		404766		3356
250		1560		404769		3355
251		1559		404770		3355
252		1557		404771		3355
253		1557		404771		3355
254		1558		404772		3356
255		1558		404772		3356
256		1558		404772		3356
257		1555		404775		3356
258		1555		404776		3357
259		1555		404777		3355
260		1557		404779		3355
261		1556		404780		3356
262		1557		404781		3355
263		1553		404782		3357
264		1553		404782		3357
265		1553		404782		3357
266		1553		404782		3357
267		1553		404782		3357
268		1553		404782		3357
269		1553		404782		3357
270		1553		404782		3357
271		1553		404782		3357
272		1553		404782		3357
273		1553		404782		3357
274		1553		404782		3357
275		1553		404782		3357
276		1553		404782		3357
277		1553		404782		3357
278		1553		404782		3357
279		1553		404782		3357
280		1551		404783		3358
281		1552		404786		3357
282		1552		404790		3358
283		1553		404792		3357
284		1551		404794		3358
285		1551		404797		3357
286		1551		404800		3358
287		1551		404801		3357
288		1551		404805		3357
289		1550		404808		3358
290		1551		404810		3358
291		1554		404814		3358
292		1560		404825		3358
293		1562		404833		3357
294		1560		404842		3355
295		1562		404853		3357
296		1556		404864		3357
297		1553		404870		3358
298		1553		404873		3357
299		1552		404875		3356
300		1555		404878		3358
301		1551		404882		3357
302		1551		404883		3357
303		1551		404884		3357
304		1551		404886		3357
305		1551		404888		3357
306		1551		404889		3357
307		1551		404890		3357
308		1553		404892		3356
309		1550		404894		3356
310		1550		404896		3356
311		1551		404897		3356
312		1550		404900		3356
313		1550		404900		3356
314		1550		404900		3356
315		1551		404902		3357
316		1550		404903		3356
317		1552		404905		3355
318		1552		404905		3355
319		1552		404905		3355
320		1552		404905		3355
321		1552		404905		3355
322		1550		404906		3357
323		1550		404906		3357
324		1550		404906		3357
325		1550		404906		3357
326		1550		404906		3357
327		1550		404906		3357
328		1550		404906		3357
329		1548		404907		3358
330		1548		404907		3358
331		1548		404907		3358
332		1548		404907		3358
333		1548		404907		3358
334		1548		404907		3358
335		1548		404907		3358
336		1548		404907		3358
337		1548		404907		3358
338		1548		404907		3358
339		1548		404907		3358
340		1548		404907		3358
341		1548		404907		3358
342		1548		404907		3358
343		1548		404907		3358
344		1548		404907		3358
345		1548		404907		3358
346		1548		404907		3358
347		1548		404907		3358
348		1548		404907		3358
349		1548		404907		3358
350		1548		404907		3358
351		1548		404907		3358
352		1548		404907		3358
353		1548		404907		3358
354		1548		404907		3358
355		1548		404907		3358
356		1548		404907		3358
357		1548		404907		3358
358		1548		404907		3358
359		1548		404907		3358
360		1548		404907		3358
361		1548		404907		3358
362		1548		404907		3358
363		1548		404907		3358
364		1548		404907		3358
365		1548		404907		3358
366		1548		404907		3358
367		1548		404907		3358
368		1548		404907		3358
369		1548		404907		3358
370		1548		404907		3358
371		1548		404907		3358
372		1548		404907		3358
373		1548		404907		3358
374		1548		404907		3358
375		1548		404907		3358
376		1548		404907		3358
377		1548		404907		3358
378		1548		404907		3358
379		1548		404907		3358
380		1548		404907		3358
381		1548		404907		3358
382		1548		404907		3358
383		1548		404907		3358
384		1548		404907		3358
385		1548		404907		3358
386		1548		404907		3358
387		1548		404907		3358
388		1548		404907		3358
389		1548		404907		3358
390		1548		404907		3358
391		1548		404907		3358
392		1548		404907		3358
393		1548		404907		3358
394		1548		404907		3358
395		1548		404907		3358
396		1548		404907		3358
397		1548		404907		3358
398		1548		404907		3358
399		1548		404907		3358
400		1548		404907		3358
401		1548		404907		3358
402		1548		404907		3358
403		1548		404907		3358
404		1548		404907		3358
405		1548		404907		3358
406		1548		404907		3358
407		1548		404907		3358
408		1548		404907		3358
409		1548		404907		3358
410		1548		404907		3358
411		1548		404907		3358
412		1548		404907		3358
413		1548		404907		3358
414		1548		404907		3358
415		1548		404907		3358
416		1548		404907		3358
417		1548		404907		3358
418		1548		404907		3358
419		1548		404907		3358
420		1548		404907		3358
421		1548		404907		3358
422		1548		404907		3358
423		1548		404907		3358
424		1548		404907		3358
425		1548		404907		3358
426		1548		404907		3358
427		1548		404907		3358
428		1548		404907		3358
429		1548		404907		3358
430		1548		404907		3358
431		1548		404907		3358
432		1548		404907		3358
433		1548		404907		3358
434		1548		404907		3358
435		1548		404907		3358
436		1548		404907		3358
437		1548		404907		3358
438		1548		404907		3358
439		1548		404907		3358
440		1548		404907		3358
441		1548		404907		3358
442		1548		404907		3358
443		1548		404907		3358
444		1548		404907		3358
445		1548		404907		3358
446		1548		404907		3358
447		1548		404907		3358
448		1548		404907		3358
449		1548		404907		3358
450		1548		404907		3358
451		1548		404907		3358
452		1548		404907		3358
453		1548		404907		3358
454		1548		404907		3358
455		1548		404907		3358
456		1548		404907		3358
457		1548		404907		3358
458		1548		404907		3358
459		1548		404907		3358
460		1548		404907		3358
461		1548		404907		3358
462		1548		404907		3358
463		1548		404907		3358
464		1548		404907		3358
465		1548		404907		3358
466		1548		404907		3358
467		1548		404907		3358
468		1548		404907		3358
469		1548		404907		3358
470		1548		404907		3358
471		1548		404907		3358
472		1548		404907		3358
473		1548		404907		3358
474		1548		404907		3358
475		1548		404907		3358
476		1548		404907		3358
477		1548		404907		3358
478		1548		404907		3358
479		1548		404907		3358
480		1548		404907		3358
481		1548		404907		3358
482		1548		404907		3358
483		1548		404907		3358
484		1548		404907		3358
485		1548		404907		3358
486		1548		404907		3358
487		1548		404907		3358
488		1548		404907		3358
489		1548		404907		3358
490		1548		404907		3358
491		1548		404907		3358
492		1548		404907		3358
493		1548		404907		3358
494		1548		404907		3358
495		1548		404907		3358
496		1548		404907		3358
497		1548		404907		3358
498		1548		404907		3358
499		1548		404907		3358
500		1548		404907		3358
501		1548		404907		3358
502		1548		404907		3358
503		1548		404907		3358
504		1548		404907		3358
505		1548		404907		3358
506		1548		404907		3358
507		1548		404907		3358
508		1548		404907		3358
509		1548		404907		3358
510		1548		404907		3358
511		1548		404907		3358
512		1548		404907		3358
513		1548		404907		3358
514		1548		404907		3358
515		1548		404907		3358
516		1548		404907		3358
517		1548		404907		3358
518		1548		404907		3358
519		1548		404907		3358
520		1548		404907		3358
521		1548		404907		3358
522		1548		404907		3358
523		1548		404907		3358
524		1548		404907		3358
525		1548		404907		3358
526		1548		404907		3358
527		1548		404907		3358
528		1548		404907		3358
529		1548		404907		3358
530		1548		404907		3358
531		1548		404907		3358
532		1548		404907		3358
533		1548		404907		3358
534		1548		404907		3358
535		1548		404907		3358
536		1548		404907		3358
537		1548		404907		3358
538		1548		404907		3358
539		1548		404907		3358
540		1548		404907		3358
541		1548		404907		3358
542		1548		404907		3358
543		1548		404907		3358
544		1548		404907		3358
545		1548		404907		3358
546		1548		404907		3358
547		1548		404907		3358
548		1548		404907		3358
549		1548		404907		3358
550		1548		404907		3358
551		1548		404907		3358
552		1548		404907		3358
553		1548		404907		3358
554		1548		404907		3358
555		1548		404907		3358
556		1548		404907		3358
557		1548		404907		3358
558		1548		404907		3358
559		1548		404907		3358
560		1548		404907		3358
561		1548		404907		3358
562		1548		404907		3358
563		1548		404907		3358
564		1548		404907		3358
565		1548		404907		3358
566		1548		404907		3358
567		1548		404907		3358
568		1548		404907		3358
569		1548		404907		3358
570		1548		404907		3358
571		1548		404907		3358
572		1548		404907		3358
573		1548		404907		3358
574		1548		404907		3358
575		1548		404907		3358
576		1548		404907		3358
577		1548		404907		3358
578		1548		404907		3358
579		1548		404907		3358
580		1548		404907		3358
581		1548		404907		3358
582		1548		404907		3358
583		1548		404907		3358
584		1548		404907		3358
585		1548		404907		3358
586		1548		404907		3358
587		1548		404907		3358
588		1548		404907		3358
589		1548		404907		3358
590		1548		404907		3358
591		1548		404907		3358
592		1548		404907		3358
593		1548		404907		3358
594		1548		404907		3358
595		1548		404907		3358
596		1548		404907		3358
597		1548		404907		3358
598		1548		404907		3358
599		1548		404907		3358
600		1548		404907		3358
601		1548		404907		3358
602		1548		404907		3358
603		1548		404907		3358
604		1548		404907		3358
605		1548		404907		3358
606		1548		404907		3358
607		1548		404907		3358
608		1548		404907		3358
609		1548		404907		3358
610		1548		404907		3358
611		1548		404907		3358
612		1548		404907		3358
613		1548		404907		3358
614		1548		404907		3358
615		1548		404907		3358
616		1548		404907		3358
617		1548		404907		3358
618		1548		404907		3358
619		1548		404907		3358
620		1548		404907		3358
621		1548		404907		3358
622		1548		404907		3358
623		1548		404907		3358
624		1548		404907		3358
625		1548		404907		3358
626		1548		404907		3358
627		1548		404907		3358
628		1548		404907		3358
629		1548		404907		3358
630		1548		404907		3358
631		1548		404907		3358
632		1548		404907		3358
633		1548		404907		3358
634		1548		404907		3358
635		1548		404907		3358
636		1548		404907		3358
637		1548		404907		3358
638		1548		404907		3358
639		1548		404907		3358
640		1548		404907		3358
641		1548		404907		3358
642		1548		404907		3358
643		1548		404907		3358
644		1548		404907		3358
645		1548		404907		3358
646		1548		404907		3358
647		1548		404907		3358
648		1548		404907		3358
649		1548		404907		3358
650		1548		404907		3358
651		1548		404907		3358
652		1548		404907		3358
653		1548		404907		3358
654		1548		404907		3358
655		1548		404907		3358
656		1548		404907		3358
657		1548		404907		3358
658		1548		404907		3358
659		1548		404907		3358
660		1548		404907		3358
661		1548		404907		3358
662		1548		404907		3358
663		1548		404907		3358
664		1548		404907		3358
665		1548		404907		3358
666		1548		404907		3358
667		1548		404907		3358
668		1548		404907		3358
669		1548		404907		3358
670		1548		404907		3358
671		1548		404907		3358
672		1548		404907		3358
673		1548		404907		3358
674		1548		404907		3358
675		1548		404907		3358
676		1548		404907		3358
677		1548		404907		3358
678		1548		404907		3358
679		1548		404907		3358
680		1548		404907		3358
681		1548		404907		3358
682		1548		404907		3358
683		1548		404907		3358
684		1548		404907		3358
685		1548		404907		3358
686		1548		404907		3358
687		1548		404907		3358
688		1548		404907		3358
689		1548		404907		3358
690		1548		404907		3358
691		1548		404907		3358
692		1548		404907		3358
693		1548		404907		3358
694		1548		404907		3358
695		1548		404907		3358
696		1548		404907		3358
697		1548		404907		3358
698		1548		404907		3358
699		1548		404907		3358
700		1548		404907		3358
701		1548		404907		3358
702		1548		404907		3358
703		1548		404907		3358
704		1548		404907		3358
705		1548		404907		3358
706		1548		404907		3358
707		1548		404907		3358
708		1548		404907		3358
709		1548		404907		3358
710		1548		404907		3358
711		1548		404907		3358
712		1548		404907		3358
713		1548		404907		3358
714		1548		404907		3358
715		1548		404907		3358
716		1548		404907		3358
717		1548		404907		3358
718		1548		404907		3358
719		1548		404907		3358
720		1548		404907		3358
721		1548		404907		3358
722		1548		404907		3358
723		1548		404907		3358
724		1548		404907		3358
725		1548		404907		3358
726		1548		404907		3358
727		1548		404907		3358
728		1548		404907		3358
729		1548		404907		3358
730		1548		404907		3358
731		1548		404907		3358
732		1548		404907		3358
733		1548		404907		3358
734		1548		404907		3358
735		1548		404907		3358
736		1548		404907		3358
737		1548		404907		3358
738		1548		404907		3358
739		1548		404907		3358
740		1548		404907		3358
741		1548		404907		3358
742		1548		404907		3358
743		1548		404907		3358
744		1548		404907		3358
745		1548		404907		3358
746		1548		404907		3358
747		1548		404907		3358
748		1548		404907		3358
749		1548		404907		3358
750		1548		404907		3358
751		1548		404907		3358
752		1548		404907		3358
753		1548		404907		3358
754		1548		404907		3358
755		1548		404907		3358
756		1548		404907		3358
757		1548		404907		3358
758		1548		404907		3358
759		1548		404907		3358
760		1548		404907		3358
761		1548		404907		3358
762		1548		404907		3358
763		1548		404907		3358
764		1548		404907		3358
765		1548		404907		3358
766		1548		404907		3358
767		1548		404907		3358
768		1548		404907		3358
769		1548		404907		3358
770		1548		404907		3358
771		1548		404907		3358
772		1548		404907		3358
773		1548		404907		3358
774		1548		404907		3358
775		1548		404907		3358
776		1548		404907		3358
777		1548		404907		3358
778		1548		404907		3358
779		1548		404907		3358
780		1548		404907		3358
781		1548		404907		3358
782		1548		404907		3358
783		1548		404907		3358
784		1548		404907		3358
785		1548		404907		3358
786		1548		404907		3358
787		1548		404907		3358
788		1548		404907		3358
789		1548		404907		3358
790		1548		404907		3358
791		1548		404907		3358
792		1548		404907		3358
793		1548		404907		3358
794		1548		404907		3358
795		1548		404907		3358
796		1548		404907		3358
797		1548		404907		3358
798		1548		404907		3358
799		1548		404907		3358
800		1548		404907		3358
801		1548		404907		3358
802		1548		404907		3358
803		1548		404907		3358
804		1548		404907		3358
805		1548		404907		3358
806		1548		404907		3358
807		1548		404907		3358
808		1548		404907		3358
809		1548		404907		3358
810		1548		404907		3358
811		1548		404907		3358
812		1548		404907		3358
813		1548		404907		3358
814		1548		404907		3358
815		1548		404907		3358
816		1548		404907		3358
817		1548		404907		3358
818		1548		404907		3358
819		1548		404907		3358
820		1548		404907		3358
821		1548		404907		3358
822		1548		404907		3358
823		1548		404907		3358
824		1548		404907		3358
825		1548		404907		3358
826		1548		404907		3358
827		1548		404907		3358
828		1548		404907		3358
829		1548		404907		3358
830		1548		404907		3358
831		1548		404907		3358
832		1548		404907		3358
833		1548		404907		3358
834		1548		404907		3358
835		1548		404907		3358
836		1548		404907		3358
837		1548		404907		3358
838		1548		404907		3358
839		1548		404907		3358
840		1548		404907		3358
841		1548		404907		3358
842		1548		404907		3358
843		1548		404907		3358
844		1548		404907		3358
845		1548		404907		3358
846		1548		404907		3358
847		1548		404907		3358
848		1548		404907		3358
849		1548		404907		3358
850		1548		404907		3358
851		1548		404907		3358
852		1548		404907		3358
853		1548		404907		3358
854		1548		404907		3358
855		1548		404907		3358
856		1548		404907		3358
857		1548		404907		3358
858		1548		404907		3358
859		1548		404907		3358
860		1548		404907		3358
861		1548		404907		3358
862		1548		404907		3358
863		1548		404907		3358
864		1548		404907		3358
865		1548		404907		3358
866		1548		404907		3358
867		1548		404907		3358
868		1548		404907		3358
869		1548		404907		3358
870		1548		404907		3358
871		1548		404907		3358
872		1548		404907		3358
873		1548		404907		3358
874		1548		404907		3358
875		1548		404907		3358
876		1548		404907		3358
877		1548		404907		3358
878		1548		404907		3358
879		1548		404907		3358
880		1548		404907		3358
881		1548		404907		3358
882		1548		404907		3358
883		1548		404907		3358
884		1548		404907		3358
885		1548		404907		3358
886		1548		404907		3358
887		1548		404907		3358
888		1548		404907		3358
889		1548		404907		3358
890		1548		404907		3358
891		1548		404907		3358
892		1548		404907		3358
893		1548		404907		3358
894		1548		404907		3358
895		1548		404907		3358
896		1548		404907		3358
897		1548		404907		3358
898		1548		404907		3358
899		1548		404907		3358
900		1548		404907		3358
901		1548		404907		3358
902		1548		404907		3358
903		1548		404907		3358
904		1548		404907		3358
905		1548		404907		3358
906		1548		404907		3358
907		1548		404907		3358
908		1548		404907		3358
909		1548		404907		3358
910		1548		404907		3358
911		1548		404907		3358
912		1548		404907		3358
913		1548		404907		3358
914		1548		404907		3358
915		1548		404907		3358
916		1548		404907		3358
917		1548		404907		3358
918		1548		404907		3358
919		1548		404907		3358
920		1548		404907		3358
921		1548		404907		3358
922		1548		404907		3358
923		1548		404907		3358
924		1548		404907		3358
925		1548		404907		3358
926		1548		404907		3358
927		1548		404907		3358
928		1548		404907		3358
929		1548		404907		3358
930		1548		404907		3358
931		1548		404907		3358
932		1548		404907		3358
933		1548		404907		3358
934		1548		404907		3358
935		1548		404907		3358
936		1548		404907		3358
937		1548		404907		3358
938		1548		404907		3358
939		1548		404907		3358
940		1548		404907		3358
941		1548		404907		3358
942		1548		404907		3358
943		1548		404907		3358
944		1548		404907		3358
945		1548		404907		3358
946		1548		404907		3358
947		1548		404907		3358
948		1548		404907		3358
949		1548		404907		3358
950		1548		404907		3358
951		1548		404907		3358
952		1548		404907		3358
953		1548		404907		3358
954		1548		404907		3358
955		1548		404907		3358
956		1548		404907		3358
957		1548		404907		3358
958		1548		404907		3358
959		1548		404907		3358
960		1548		404907		3358
961		1548		404907		3358
962		1548		404907		3358
963		1548		404907		3358
964		1548		404907		3358
965		1548		404907		3358
966		1548		404907		3358
967		1548		404907		3358
968		1548		404907		3358
969		1548		404907		3358
970		1548		404907		3358
971		1548		404907		3358
972		1548		404907		3358
973		1548		404907		3358
974		1548		404907		3358
975		1548		404907		3358
976		1548		404907		3358
977		1548		404907		3358
978		1548		404907		3358
979		1548		404907		3358
980		1548		404907		3358
981		1548		404907		3358
982		1548		404907		3358
983		1548		404907		3358
984		1548		404907		3358
985		1548		404907		3358
986		1548		404907		3358
987		1548		404907		3358
988		1548		404907		3358
989		1548		404907		3358
990		1548		404907		3358
991		1548		404907		3358
992		1548		404907		3358
993		1548		404907		3358
994		1548		404907		3358
995		1548		404907		3358
996		1548		404907		3358
997		1548		404907		3358
998		1548		404907		3358
999		1548		404907		3358
